25.09.2023 11:20:26.025419
446.0,192.0,192.0,244.0,244.0,20.0,20.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0
25.09.2023 11:20:26.025419
446.0,192.0,192.0,244.0,244.0,20.0,20.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0
25.09.2023 11:20:26.025419
446.0,192.0,192.0,244.0,244.0,20.0,20.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0
